Node Number	X Location (m)	Y Location (m)	Z Location (m)	Vector Deformation ()
38531	0,20331	0,375	2,2824	4,1988e-002	8,2058e-006	-9,1059e-002
38535	0,23238	0,375	2,2794	4,2048e-002	8,1794e-006	-9,0392e-002
38557	0,11591	0,40548	2,2883	4,1839e-002	7,4721e-006	-9,3041e-002
38558	0,11591	0,43666	2,2883	4,1839e-002	7,3955e-006	-9,3041e-002
38559	0,1159	0,46815	2,2883	4,1839e-002	7,2545e-006	-9,3041e-002
38560	0,1159	0,49965	2,2883	4,1839e-002	7,092e-006	-9,3041e-002
38561	0,1159	0,53115	2,2883	4,1839e-002	6,929e-006	-9,3041e-002
38562	0,11589	0,56265	2,2883	4,1839e-002	6,7871e-006	-9,3041e-002
38563	0,11589	0,59413	2,2883	4,1839e-002	6,7085e-006	-9,3042e-002
38612	0,14493	0,59412	2,2868	4,1864e-002	6,7389e-006	-9,239e-002
38613	0,14493	0,56263	2,2868	4,1864e-002	6,817e-006	-9,2389e-002
38614	0,14493	0,53112	2,2868	4,1864e-002	6,9547e-006	-9,2389e-002
38615	0,14493	0,49961	2,2868	4,1864e-002	7,1103e-006	-9,2389e-002
38616	0,14493	0,4681	2,2868	4,1864e-002	7,2644e-006	-9,2389e-002
38617	0,14493	0,43659	2,2868	4,1864e-002	7,3985e-006	-9,2389e-002
38618	0,14493	0,40542	2,2868	4,1864e-002	7,4722e-006	-9,239e-002
38622	0,14493	0,375	2,2868	4,1864e-002	7,4836e-006	-9,239e-002
38626	0,14493	0,625	2,2868	4,1864e-002	6,7252e-006	-9,239e-002
38630	0,11589	0,625	2,2883	4,1839e-002	6,688e-006	-9,3042e-002
38634	8,6756e-002	0,625	2,2898	4,1813e-002	6,6649e-006	-9,3696e-002
38656	8,6756e-002	0,40554	2,2898	4,1813e-002	7,4713e-006	-9,3695e-002
38657	8,6756e-002	0,43673	2,2898	4,1813e-002	7,3882e-006	-9,3695e-002
38658	8,6756e-002	0,46821	2,2898	4,1813e-002	7,2411e-006	-9,3695e-002
38659	8,6756e-002	0,4997	2,2898	4,1813e-002	7,0735e-006	-9,3695e-002
38660	8,6756e-002	0,53118	2,2898	4,1813e-002	6,9067e-006	-9,3695e-002
38661	8,6756e-002	0,56267	2,2898	4,1813e-002	6,7613e-006	-9,3695e-002
38662	8,6756e-002	0,59414	2,2898	4,1813e-002	6,6788e-006	-9,3695e-002
38666	8,6756e-002	0,375	2,2898	4,1813e-002	7,4856e-006	-9,3696e-002
38670	0,11591	0,375	2,2883	4,1839e-002	7,4918e-006	-9,3041e-002
38692	1,2837e-016	0,4051	2,2912	3,2767e-002	6,3371e-006	-9,3028e-002
38693	1,3531e-016	0,43622	2,2912	3,2768e-002	6,264e-006	-9,3028e-002
38694	1,249e-016	0,46785	2,2912	3,2768e-002	6,1228e-006	-9,3028e-002
38695	1,1796e-016	0,49951	2,2912	3,2768e-002	5,9574e-006	-9,3028e-002
38696	1,3878e-016	0,53118	2,2912	3,2768e-002	5,7941e-006	-9,3028e-002
38697	1,1102e-016	0,56283	2,2912	3,2768e-002	5,6573e-006	-9,3029e-002
38698	1,1796e-016	0,59433	2,2912	3,2768e-002	5,5852e-006	-9,3029e-002
38747	2,8842e-002	0,59433	2,2912	3,272e-002	5,4652e-006	-9,4693e-002
38748	2,8842e-002	0,56282	2,2912	3,272e-002	5,5421e-006	-9,4692e-002
38749	2,8842e-002	0,53117	2,2912	3,272e-002	5,6858e-006	-9,4692e-002
38750	2,8842e-002	0,49951	2,2912	3,272e-002	5,8557e-006	-9,4691e-002
38751	2,8842e-002	0,46784	2,2912	3,272e-002	6,0284e-006	-9,4691e-002
38752	2,8842e-002	0,43622	2,2912	3,272e-002	6,1775e-006	-9,4691e-002
38753	2,8842e-002	0,40509	2,2912	3,2719e-002	6,2565e-006	-9,4691e-002
38757	2,8842e-002	0,375	2,2912	3,2719e-002	6,2704e-006	-9,4691e-002
38761	2,8842e-002	0,625	2,2912	3,272e-002	5,451e-006	-9,4693e-002
38765	1,1449e-016	0,625	2,2912	3,2768e-002	5,5667e-006	-9,303e-002
38769	-2,8842e-002	0,625	2,2912	3,2816e-002	5,6943e-006	-9,1366e-002
38791	-2,8842e-002	0,4051	2,2912	3,2816e-002	6,4157e-006	-9,1364e-002
38792	-2,8842e-002	0,43623	2,2912	3,2816e-002	6,3469e-006	-9,1364e-002
38793	-2,8842e-002	0,46785	2,2912	3,2816e-002	6,2136e-006	-9,1364e-002
38794	-2,8842e-002	0,49952	2,2912	3,2816e-002	6,0592e-006	-9,1364e-002
38795	-2,8842e-002	0,53118	2,2912	3,2816e-002	5,9063e-006	-9,1364e-002
38796	-2,8842e-002	0,56283	2,2912	3,2816e-002	5,7762e-006	-9,1365e-002
38797	-2,8842e-002	0,59434	2,2912	3,2816e-002	5,7074e-006	-9,1365e-002
38801	-2,8842e-002	0,375	2,2912	3,2815e-002	6,4265e-006	-9,1364e-002
38805	1,249e-016	0,375	2,2912	3,2767e-002	6,3556e-006	-9,3028e-002
38827	-0,11591	0,40548	2,2883	3,272e-002	6,4894e-006	-8,6278e-002
38828	-0,11591	0,43666	2,2883	3,272e-002	6,4225e-006	-8,6278e-002
38829	-0,1159	0,46815	2,2883	3,272e-002	6,3074e-006	-8,6278e-002
38830	-0,1159	0,49965	2,2883	3,272e-002	6,1825e-006	-8,6278e-002
38831	-0,11589	0,53115	2,2883	3,272e-002	6,0581e-006	-8,6279e-002
38832	-0,11589	0,56265	2,2883	3,272e-002	5,9439e-006	-8,6279e-002
38833	-0,11589	0,59413	2,2883	3,272e-002	5,8767e-006	-8,628e-002
38882	-8,6756e-002	0,59413	2,2898	3,2756e-002	5,8248e-006	-8,7987e-002
38883	-8,6756e-002	0,56265	2,2898	3,2756e-002	5,8936e-006	-8,7987e-002
38884	-8,6756e-002	0,53117	2,2898	3,2756e-002	6,0089e-006	-8,7986e-002
38885	-8,6756e-002	0,49968	2,2898	3,2756e-002	6,138e-006	-8,7986e-002
38886	-8,6756e-002	0,4682	2,2898	3,2756e-002	6,2725e-006	-8,7986e-002
38887	-8,6756e-002	0,43671	2,2898	3,2756e-002	6,3993e-006	-8,7986e-002
38888	-8,6756e-002	0,40553	2,2898	3,2756e-002	6,4766e-006	-8,7986e-002
38892	-8,6756e-002	0,375	2,2898	3,2756e-002	6,4904e-006	-8,7987e-002
38896	-8,6756e-002	0,625	2,2898	3,2756e-002	5,8137e-006	-8,7988e-002
38900	-0,11588	0,625	2,2883	3,272e-002	5,858e-006	-8,6281e-002
38904	-0,14493	0,625	2,2868	3,2684e-002	5,9155e-006	-8,4578e-002
38926	-0,14493	0,40543	2,2868	3,2683e-002	6,5028e-006	-8,4577e-002
38927	-0,14493	0,4366	2,2868	3,2683e-002	6,4424e-006	-8,4577e-002
38928	-0,14493	0,46811	2,2868	3,2683e-002	6,3398e-006	-8,4577e-002
38929	-0,14493	0,49962	2,2868	3,2683e-002	6,2269e-006	-8,4577e-002
38930	-0,14493	0,53113	2,2868	3,2683e-002	6,1097e-006	-8,4577e-002
38931	-0,14493	0,56264	2,2868	3,2684e-002	5,9973e-006	-8,4578e-002
38932	-0,14493	0,59414	2,2868	3,2684e-002	5,9278e-006	-8,4578e-002
38936	-0,14493	0,375	2,2868	3,2683e-002	6,5116e-006	-8,4578e-002
38940	-0,11591	0,375	2,2883	3,272e-002	6,5077e-006	-8,6278e-002
38962	-0,23241	0,40552	2,2794	3,2372e-002	6,0252e-006	-7,9418e-002
38963	-0,23242	0,43663	2,2794	3,2372e-002	5,9626e-006	-7,9418e-002
38964	-0,23242	0,46808	2,2794	3,2372e-002	5,8693e-006	-7,9417e-002
38965	-0,23243	0,4996	2,2794	3,2372e-002	5,7756e-006	-7,9417e-002
38966	-0,23244	0,53112	2,2794	3,2372e-002	5,6823e-006	-7,9416e-002
38967	-0,23244	0,56264	2,2794	3,2372e-002	5,5891e-006	-7,9416e-002
38968	-0,23245	0,59414	2,2794	3,2372e-002	5,5258e-006	-7,9416e-002
39017	-0,20331	0,59413	2,2824	3,2497e-002	5,4994e-006	-8,1137e-002
39018	-0,20331	0,56258	2,2824	3,2497e-002	5,5651e-006	-8,1137e-002
39019	-0,20331	0,53102	2,2824	3,2496e-002	5,6583e-006	-8,1136e-002
39020	-0,20331	0,49945	2,2824	3,2496e-002	5,7536e-006	-8,1136e-002
39021	-0,20331	0,46789	2,2824	3,2496e-002	5,8512e-006	-8,1136e-002
39022	-0,20331	0,43646	2,2824	3,2496e-002	5,9483e-006	-8,1136e-002
39023	-0,20331	0,40544	2,2824	3,2496e-002	6,016e-006	-8,1137e-002
39027	-0,20331	0,375	2,2824	3,2496e-002	6,0356e-006	-8,1137e-002
39031	-0,20331	0,625	2,2824	3,2497e-002	5,4808e-006	-8,1137e-002
39035	-0,23246	0,625	2,2794	3,2372e-002	5,5088e-006	-7,9416e-002
39039	-0,26184	0,625	2,2764	3,2247e-002	5,5317e-006	-7,7681e-002
39061	-0,26184	0,40561	2,2764	3,2246e-002	6,0365e-006	-7,768e-002
39062	-0,26184	0,43681	2,2764	3,2246e-002	5,9741e-006	-7,768e-002
39063	-0,26184	0,46828	2,2764	3,2246e-002	5,8866e-006	-7,768e-002
39064	-0,26184	0,49975	2,2764	3,2246e-002	5,7979e-006	-7,768e-002
39065	-0,26184	0,53122	2,2764	3,2247e-002	5,7076e-006	-7,768e-002
39066	-0,26184	0,56269	2,2764	3,2247e-002	5,6164e-006	-7,768e-002
39067	-0,26184	0,59415	2,2764	3,2247e-002	5,5504e-006	-7,768e-002
39071	-0,26184	0,375	2,2764	3,2246e-002	6,0538e-006	-7,768e-002
39075	-0,2324	0,375	2,2794	3,2372e-002	6,0417e-006	-7,9419e-002
39097	-0,34986	0,40584	2,2643	3,1679e-002	5,4977e-006	-7,2461e-002
39098	-0,34985	0,43705	2,2643	3,1679e-002	5,4487e-006	-7,2462e-002
39099	-0,34983	0,46849	2,2644	3,1679e-002	5,4007e-006	-7,2462e-002
39100	-0,34982	0,49996	2,2644	3,1679e-002	5,366e-006	-7,2463e-002
39101	-0,34981	0,53143	2,2644	3,1679e-002	5,3315e-006	-7,2464e-002
39102	-0,34979	0,56289	2,2644	3,168e-002	5,2841e-006	-7,2465e-002
39103	-0,34978	0,59426	2,2644	3,168e-002	5,2357e-006	-7,2466e-002
39152	-0,32047	0,5943	2,2689	3,1896e-002	5,2148e-006	-7,4205e-002
39153	-0,32047	0,56297	2,2689	3,1896e-002	5,2656e-006	-7,4205e-002
39154	-0,32047	0,5315	2,2689	3,1896e-002	5,3134e-006	-7,4205e-002
39155	-0,32047	0,50001	2,2689	3,1896e-002	5,3521e-006	-7,4205e-002
39156	-0,32047	0,46852	2,2689	3,1896e-002	5,3925e-006	-7,4205e-002
39157	-0,32047	0,43711	2,2689	3,1896e-002	5,4441e-006	-7,4205e-002
39158	-0,32047	0,40592	2,2689	3,1896e-002	5,4981e-006	-7,4205e-002
39162	-0,32047	0,375	2,2689	3,1896e-002	5,5325e-006	-7,4205e-002
39166	-0,32047	0,625	2,2689	3,1896e-002	5,1822e-006	-7,4206e-002
39170	-0,34977	0,625	2,2644	3,168e-002	5,2206e-006	-7,2467e-002
39174	-0,37912	0,625	2,2598	3,1463e-002	5,2218e-006	-7,0725e-002
39196	-0,37912	0,40576	2,2598	3,1463e-002	5,499e-006	-7,0725e-002
39197	-0,37912	0,437	2,2598	3,1463e-002	5,4513e-006	-7,0724e-002
39198	-0,37912	0,46845	2,2598	3,1463e-002	5,4096e-006	-7,0724e-002
39199	-0,37912	0,49991	2,2598	3,1463e-002	5,3799e-006	-7,0724e-002
39200	-0,37912	0,53136	2,2598	3,1463e-002	5,3489e-006	-7,0724e-002
39201	-0,37912	0,56281	2,2598	3,1463e-002	5,3044e-006	-7,0725e-002
39202	-0,37912	0,59423	2,2598	3,1463e-002	5,2545e-006	-7,0725e-002
39206	-0,37912	0,375	2,2598	3,1463e-002	5,5313e-006	-7,0725e-002
39210	-0,34987	0,375	2,2643	3,1679e-002	5,5132e-006	-7,246e-002
39232	-0,46691	0,40544	2,2431	3,0627e-002	5,0468e-006	-6,5501e-002
39233	-0,46691	0,43667	2,2431	3,0627e-002	5,0333e-006	-6,55e-002
39234	-0,46692	0,46821	2,2431	3,0627e-002	5,0436e-006	-6,55e-002
39235	-0,46693	0,49975	2,2431	3,0627e-002	5,0743e-006	-6,5499e-002
39236	-0,46694	0,5313	2,2431	3,0627e-002	5,1061e-006	-6,5499e-002
39237	-0,46695	0,56284	2,2431	3,0626e-002	5,1179e-006	-6,5498e-002
39238	-0,46695	0,59432	2,2431	3,0626e-002	5,1046e-006	-6,5498e-002
39287	-0,43775	0,59431	2,2492	3,0935e-002	5,0943e-006	-6,7237e-002
39288	-0,43775	0,56281	2,2492	3,0935e-002	5,1074e-006	-6,7237e-002
39289	-0,43775	0,53125	2,2492	3,0935e-002	5,0946e-006	-6,7236e-002
39290	-0,43775	0,49968	2,2492	3,0935e-002	5,0654e-006	-6,7236e-002
39291	-0,43775	0,46812	2,2492	3,0935e-002	5,0389e-006	-6,7236e-002
39292	-0,43775	0,43655	2,2492	3,0935e-002	5,0311e-006	-6,7236e-002
39293	-0,43775	0,40532	2,2492	3,0935e-002	5,0474e-006	-6,7237e-002
39297	-0,43775	0,375	2,2492	3,0935e-002	5,073e-006	-6,7237e-002
39301	-0,43775	0,625	2,2492	3,0935e-002	5,0697e-006	-6,7237e-002
39305	-0,46696	0,625	2,2431	3,0626e-002	5,0851e-006	-6,5498e-002
39309	-0,49628	0,625	2,237	3,0316e-002	5,0874e-006	-6,3752e-002
39331	-0,49628	0,40555	2,237	3,0316e-002	5,0502e-006	-6,3752e-002
39332	-0,49628	0,43679	2,237	3,0316e-002	5,0382e-006	-6,3752e-002
39333	-0,49628	0,46831	2,237	3,0316e-002	5,0524e-006	-6,3752e-002
39334	-0,49628	0,49982	2,237	3,0316e-002	5,0837e-006	-6,3752e-002
39335	-0,49628	0,53134	2,237	3,0316e-002	5,1139e-006	-6,3752e-002
39336	-0,49628	0,56286	2,237	3,0316e-002	5,1257e-006	-6,3752e-002
39337	-0,49628	0,59432	2,237	3,0316e-002	5,1124e-006	-6,3752e-002
39341	-0,49628	0,375	2,237	3,0316e-002	5,0746e-006	-6,3752e-002
39345	-0,4669	0,375	2,2431	3,0627e-002	5,066e-006	-6,5502e-002
39367	-0,58369	0,40545	2,2156	2,9202e-002	4,6316e-006	-5,8537e-002
39368	-0,58369	0,43672	2,2156	2,9202e-002	4,6915e-006	-5,8536e-002
39369	-0,5837	0,46827	2,2156	2,9202e-002	4,7854e-006	-5,8536e-002
39370	-0,5837	0,49982	2,2156	2,9202e-002	4,9024e-006	-5,8535e-002
39371	-0,58371	0,53137	2,2156	2,9202e-002	5,0201e-006	-5,8535e-002
39372	-0,58371	0,56292	2,2156	2,9202e-002	5,1161e-006	-5,8535e-002
39373	-0,58372	0,59438	2,2156	2,9202e-002	5,1776e-006	-5,8535e-002
39422	-0,55467	0,59439	2,2233	2,9604e-002	5,1591e-006	-6,0269e-002
39423	-0,55467	0,56293	2,2233	2,9604e-002	5,0986e-006	-6,0268e-002
39424	-0,55467	0,53137	2,2233	2,9604e-002	5,0016e-006	-6,0268e-002
39425	-0,55467	0,4998	2,2233	2,9604e-002	4,8977e-006	-6,0268e-002
39426	-0,55467	0,46824	2,2233	2,9604e-002	4,7951e-006	-6,0268e-002
39427	-0,55467	0,43668	2,2233	2,9604e-002	4,7021e-006	-6,0268e-002
39428	-0,55467	0,40541	2,2233	2,9604e-002	4,6454e-006	-6,0268e-002
39432	-0,55467	0,375	2,2233	2,9604e-002	4,6178e-006	-6,0269e-002
39436	-0,55467	0,625	2,2233	2,9604e-002	5,1876e-006	-6,0269e-002
39440	-0,58372	0,625	2,2156	2,9202e-002	5,2142e-006	-5,8535e-002
39444	-0,61284	0,625	2,2079	2,8799e-002	5,2131e-006	-5,6796e-002
39466	-0,61284	0,40548	2,2079	2,8799e-002	4,6403e-006	-5,6796e-002
39467	-0,61284	0,43676	2,2079	2,8799e-002	4,7023e-006	-5,6796e-002
39468	-0,61284	0,4683	2,2079	2,8799e-002	4,8017e-006	-5,6796e-002
39469	-0,61284	0,49984	2,2079	2,8799e-002	4,9078e-006	-5,6796e-002
39470	-0,61284	0,53138	2,2079	2,8799e-002	5,0129e-006	-5,6796e-002
39471	-0,61284	0,56292	2,2079	2,8799e-002	5,1112e-006	-5,6796e-002
39472	-0,61284	0,59436	2,2079	2,8799e-002	5,175e-006	-5,6796e-002
39476	-0,61284	0,375	2,2079	2,8799e-002	4,6044e-006	-5,6796e-002
39480	-0,58368	0,375	2,2156	2,9202e-002	4,5952e-006	-5,8537e-002
39502	-0,69964	0,40559	2,1818	2,7402e-002	4,2857e-006	-5,1604e-002
39503	-0,69964	0,43691	2,1818	2,7402e-002	4,43e-006	-5,1604e-002
39504	-0,69964	0,46843	2,1818	2,7402e-002	4,6059e-006	-5,1604e-002
39505	-0,69963	0,49996	2,1818	2,7402e-002	4,7919e-006	-5,1605e-002
39506	-0,69963	0,53149	2,1818	2,7402e-002	4,9777e-006	-5,1605e-002
39507	-0,69963	0,56301	2,1818	2,7402e-002	5,1547e-006	-5,1605e-002
39508	-0,69963	0,59439	2,1818	2,7403e-002	5,3017e-006	-5,1605e-002
39557	-0,67074	0,59439	2,191	2,79e-002	5,308e-006	-5,3334e-002
39558	-0,67074	0,56302	2,191	2,79e-002	5,1662e-006	-5,3334e-002
39559	-0,67074	0,53151	2,191	2,79e-002	4,9924e-006	-5,3334e-002
39560	-0,67074	0,5	2,191	2,79e-002	4,7887e-006	-5,3334e-002
39561	-0,67074	0,46848	2,191	2,79e-002	4,5893e-006	-5,3334e-002
39562	-0,67074	0,43697	2,191	2,79e-002	4,4202e-006	-5,3334e-002
39563	-0,67074	0,40566	2,191	2,79e-002	4,2808e-006	-5,3334e-002
39567	-0,67074	0,375	2,191	2,79e-002	4,1731e-006	-5,3334e-002
39571	-0,67074	0,625	2,191	2,79e-002	5,4143e-006	-5,3334e-002
39575	-0,69963	0,625	2,1818	2,7403e-002	5,4208e-006	-5,1605e-002
39579	-0,72829	0,625	2,1726	2,6909e-002	5,4569e-006	-4,989e-002
39601	-0,72829	0,40552	2,1726	2,6909e-002	4,2624e-006	-4,989e-002
39602	-0,72829	0,43685	2,1726	2,6909e-002	4,42e-006	-4,989e-002
39603	-0,72829	0,46838	2,1726	2,6909e-002	4,5963e-006	-4,989e-002
39604	-0,72829	0,49992	2,1726	2,6909e-002	4,7923e-006	-4,989e-002
39605	-0,72829	0,53146	2,1726	2,6909e-002	4,9882e-006	-4,989e-002
39606	-0,72829	0,563	2,1726	2,6909e-002	5,1641e-006	-4,989e-002
39607	-0,72829	0,5944	2,1726	2,6909e-002	5,3216e-006	-4,989e-002
39611	-0,72829	0,375	2,1726	2,6909e-002	4,127e-006	-4,989e-002
39615	-0,69964	0,375	2,1818	2,7402e-002	4,1676e-006	-5,1604e-002
39637	-0,81402	0,40564	2,1417	2,5233e-002	4,0907e-006	-4,4751e-002
39638	-0,81402	0,43701	2,1417	2,5233e-002	4,3065e-006	-4,4752e-002
39639	-0,81402	0,46854	2,1417	2,5233e-002	4,5352e-006	-4,4752e-002
39640	-0,81401	0,50007	2,1417	2,5233e-002	4,7609e-006	-4,4752e-002
39641	-0,81401	0,5316	2,1417	2,5234e-002	4,9874e-006	-4,4752e-002
39642	-0,814	0,56313	2,1417	2,5234e-002	5,218e-006	-4,4753e-002
39643	-0,814	0,59442	2,1417	2,5234e-002	5,4348e-006	-4,4753e-002
39692	-0,78544	0,59424	2,1526	2,5826e-002	5,4408e-006	-4,6465e-002
39693	-0,78544	0,56296	2,1526	2,5826e-002	5,2341e-006	-4,6465e-002
39694	-0,78544	0,5315	2,1526	2,5826e-002	5,0128e-006	-4,6465e-002
39695	-0,78544	0,50004	2,1526	2,5826e-002	4,7598e-006	-4,6465e-002
39696	-0,78544	0,46858	2,1526	2,5826e-002	4,5079e-006	-4,6465e-002
39697	-0,78544	0,43712	2,1526	2,5826e-002	4,2887e-006	-4,6465e-002
39698	-0,78544	0,40579	2,1526	2,5826e-002	4,0831e-006	-4,6465e-002
39702	-0,78544	0,375	2,1526	2,5826e-002	3,8993e-006	-4,6465e-002
39706	-0,78544	0,625	2,1526	2,5826e-002	5,625e-006	-4,6465e-002
39710	-0,814	0,625	2,1417	2,5234e-002	5,6333e-006	-4,4753e-002
39714	-0,84213	0,625	2,131	2,4651e-002	5,6795e-006	-4,3067e-002
39736	-0,84213	0,4055	2,131	2,4651e-002	4,0646e-006	-4,3066e-002
39737	-0,84213	0,4369	2,131	2,4651e-002	4,2922e-006	-4,3066e-002
39738	-0,84213	0,4685	2,131	2,4651e-002	4,5215e-006	-4,3066e-002
39739	-0,84213	0,50009	2,131	2,4651e-002	4,763e-006	-4,3066e-002
39740	-0,84213	0,53169	2,131	2,4651e-002	5,005e-006	-4,3067e-002
39741	-0,84213	0,56329	2,131	2,4651e-002	5,2355e-006	-4,3067e-002
39742	-0,84213	0,5946	2,131	2,4651e-002	5,4636e-006	-4,3067e-002
39746	-0,84213	0,375	2,131	2,4651e-002	3,8485e-006	-4,3066e-002
39750	-0,81403	0,375	2,1417	2,5233e-002	3,8923e-006	-4,4751e-002
39772	-0,92621	0,40557	2,0957	2,2705e-002	4,009e-006	-3,8019e-002
39773	-0,9262	0,43703	2,0957	2,2705e-002	4,2879e-006	-3,802e-002
39774	-0,92619	0,46862	2,0957	2,2706e-002	4,557e-006	-3,802e-002
39775	-0,92619	0,50021	2,0957	2,2706e-002	4,812e-006	-3,8021e-002
39776	-0,92618	0,5318	2,0957	2,2706e-002	5,0686e-006	-3,8021e-002
39777	-0,92617	0,56336	2,0957	2,2706e-002	5,3402e-006	-3,8021e-002
39778	-0,92617	0,59453	2,0957	2,2706e-002	5,619e-006	-3,8022e-002
39827	-0,89829	0,59447	2,108	2,3386e-002	5,6064e-006	-3,9695e-002
39828	-0,89829	0,56326	2,108	2,3386e-002	5,3417e-006	-3,9695e-002
39829	-0,89829	0,53171	2,108	2,3386e-002	5,0766e-006	-3,9695e-002
39830	-0,89829	0,50016	2,108	2,3386e-002	4,8068e-006	-3,9695e-002
39831	-0,89829	0,46861	2,108	2,3386e-002	4,5374e-006	-3,9695e-002
39832	-0,89829	0,43707	2,108	2,3386e-002	4,2734e-006	-3,9695e-002
39833	-0,89829	0,40564	2,108	2,3386e-002	4,0062e-006	-3,9695e-002
39837	-0,89829	0,375	2,108	2,3386e-002	3,749e-006	-3,9695e-002
39841	-0,89829	0,625	2,108	2,3386e-002	5,8626e-006	-3,9695e-002
39845	-0,92616	0,625	2,0957	2,2707e-002	5,8941e-006	-3,8022e-002
39849	-0,95387	0,625	2,0834	2,2031e-002	5,9371e-006	-3,6359e-002
39871	-0,95387	0,40551	2,0834	2,2031e-002	3,9987e-006	-3,6359e-002
39872	-0,95387	0,437	2,0834	2,2031e-002	4,2859e-006	-3,6359e-002
39873	-0,95387	0,46863	2,0834	2,2031e-002	4,5591e-006	-3,6359e-002
39874	-0,95387	0,50026	2,0834	2,2031e-002	4,8195e-006	-3,6359e-002
39875	-0,95387	0,53188	2,0834	2,2031e-002	5,0814e-006	-3,6359e-002
39876	-0,95387	0,56345	2,0834	2,2031e-002	5,358e-006	-3,6359e-002
39877	-0,95387	0,59458	2,0834	2,2031e-002	5,6469e-006	-3,6359e-002
39881	-0,95387	0,375	2,0834	2,2031e-002	3,7094e-006	-3,6359e-002
39885	-0,92621	0,375	2,0957	2,2705e-002	3,7341e-006	-3,8019e-002
39907	-1,036	0,40552	2,0436	1,9823e-002	4,0391e-006	-3,1421e-002
39908	-1,036	0,43693	2,0436	1,9823e-002	4,3662e-006	-3,1422e-002
39909	-1,036	0,46845	2,0436	1,9823e-002	4,6823e-006	-3,1422e-002
39910	-1,036	0,49997	2,0436	1,9823e-002	4,9801e-006	-3,1422e-002
39911	-1,036	0,53149	2,0436	1,9823e-002	5,2785e-006	-3,1422e-002
39912	-1,036	0,563	2,0436	1,9823e-002	5,5981e-006	-3,1423e-002
39913	-1,036	0,59428	2,0436	1,9823e-002	5,9291e-006	-3,1423e-002
39962	-1,0088	0,59433	2,0574	2,059e-002	5,8989e-006	-3,3057e-002
39963	-1,0088	0,56309	2,0574	2,059e-002	5,5809e-006	-3,3057e-002
39964	-1,0088	0,53157	2,0574	2,059e-002	5,2673e-006	-3,3057e-002
39965	-1,0088	0,50005	2,0574	2,059e-002	4,9681e-006	-3,3057e-002
39966	-1,0088	0,46853	2,0574	2,059e-002	4,6691e-006	-3,3057e-002
39967	-1,0088	0,43701	2,0574	2,059e-002	4,3546e-006	-3,3057e-002
39968	-1,0088	0,40559	2,0574	2,059e-002	4,0313e-006	-3,3057e-002
39972	-1,0088	0,375	2,0574	2,059e-002	3,7238e-006	-3,3057e-002
39976	-1,0088	0,625	2,0574	2,059e-002	6,2082e-006	-3,3057e-002
39980	-1,036	0,625	2,0436	1,9823e-002	6,2459e-006	-3,1423e-002
39984	-1,063	0,625	2,0299	1,9062e-002	6,2808e-006	-2,9799e-002
40006	-1,063	0,40545	2,0299	1,9062e-002	4,0474e-006	-2,9799e-002
40007	-1,063	0,43686	2,0299	1,9062e-002	4,3778e-006	-2,9799e-002
40008	-1,063	0,46838	2,0299	1,9062e-002	4,6962e-006	-2,9799e-002
40009	-1,063	0,4999	2,0299	1,9062e-002	4,9937e-006	-2,9799e-002
40010	-1,063	0,53142	2,0299	1,9062e-002	5,2956e-006	-2,9799e-002
40011	-1,063	0,56291	2,0299	1,9062e-002	5,6227e-006	-2,9799e-002
40012	-1,063	0,59423	2,0299	1,9062e-002	5,9631e-006	-2,9799e-002
40016	-1,063	0,375	2,0299	1,9062e-002	3,738e-006	-2,9798e-002
40020	-1,036	0,375	2,0436	1,9822e-002	3,727e-006	-3,1421e-002
40042	-1,1429	0,40564	1,9858	1,6601e-002	4,2604e-006	-2,4993e-002
40043	-1,1429	0,43703	1,9858	1,6601e-002	4,6351e-006	-2,4994e-002
40044	-1,1429	0,46848	1,9858	1,6601e-002	4,992e-006	-2,4994e-002
40045	-1,1429	0,49994	1,9858	1,6601e-002	5,3212e-006	-2,4994e-002
40046	-1,1429	0,53139	1,9858	1,6602e-002	5,651e-006	-2,4995e-002
40047	-1,1429	0,56284	1,9858	1,6602e-002	6,0112e-006	-2,4995e-002
40048	-1,1429	0,59428	1,9858	1,6602e-002	6,3905e-006	-2,4995e-002
40097	-1,1165	0,59424	2,001	1,7451e-002	6,3434e-006	-2,6582e-002
40098	-1,1165	0,56282	2,001	1,7451e-002	5,9771e-006	-2,6582e-002
40099	-1,1165	0,53139	2,001	1,7451e-002	5,6261e-006	-2,6582e-002
40100	-1,1165	0,49995	2,001	1,7451e-002	5,3018e-006	-2,6582e-002
40101	-1,1165	0,46851	2,001	1,7451e-002	4,9753e-006	-2,6582e-002
40102	-1,1165	0,43708	2,001	1,7451e-002	4,6195e-006	-2,6582e-002
40103	-1,1165	0,4057	2,001	1,7451e-002	4,2498e-006	-2,6582e-002
40107	-1,1165	0,375	2,001	1,7451e-002	3,9224e-006	-2,6582e-002
40111	-1,1165	0,625	2,001	1,7451e-002	6,6807e-006	-2,6582e-002
40115	-1,1429	0,625	1,9858	1,6602e-002	6,7327e-006	-2,4995e-002
40119	-1,1691	0,625	1,9707	1,5758e-002	6,7894e-006	-2,3418e-002
40141	-1,1691	0,40559	1,9707	1,5758e-002	4,2775e-006	-2,3417e-002
40142	-1,1691	0,43698	1,9707	1,5758e-002	4,6536e-006	-2,3418e-002
40143	-1,1691	0,46845	1,9707	1,5758e-002	5,0139e-006	-2,3418e-002
